bidNtceNo,bidNtceNm,opengDate,opengRank,bidprcCorpNm
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,329,株式會社 革新電工社
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1404,(주)삼부종합전력
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,331,주식회사 도성
20091221595,양평군 노인복지관 주변 담장 개보수공사,2010-01-05,,
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,333,(주)대기전설
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,702,주식회사 광원
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,335,중구전력공사
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,2,에이케이종합건설 주식회사
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,337,금광전설(주)
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1406,개미전기
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,339,협화기전(주)
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,4,에이에스종합건설(주)
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,341,동우공영(주)
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,10,조일조명공업 주식회사
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,343,제연전기(주)
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,6,기란건설 주식회사
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,345,대상전설(주)
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1408,주식회사 경기전력
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,347,(주)유일엔지니어링
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,8,창현건설(주)
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,349,대성전기건설공사
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,704,주식회사 우진기전
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,351,두합전기개발(주)
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,10,대진건설주식회사
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,353,주식회사 동천전력
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1410,(주)청풍이앤씨
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,355,덕립전기(주)
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,12,태형종합건설(주)
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,357,(주)신일이엘티
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,352,주식회사삼영전기
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,359,세종건설 주식회사
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,14,남방건설(주)
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,361,주식회사 거성토건
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1412,덕산전설주식회사
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,363,(주)태림전력
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,16,참터종합건설 주식회사
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,365,주식회사세안
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,706,주식회사아이앤큐이엔지
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,367,일광이비에스(주)
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,18,(주) 태강종합건설
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,369,(주)남성이씨에스
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1414,우성기업 주식회사
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,371,지이엔지니어링 주식회사
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,20,(주)스카이에너지종합토건
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,373,주식회사 성진전업
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,176,주식회사 태성이엔지
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,375,주식회사 뉴제이디건설
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,22,파워그린종합건설주식회사
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,377,주)삼마텍산업
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1416,우진기전
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,379,(주)영풍전력설비
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,24,화인종합건설(주)
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,381,(주)영남전력
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,708,부광전기건설
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,383,주식회사 신성지앤이
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,26,시네마건설(주)
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,385,풍성건설(주)
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1418,동아전기공사
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,387,경일건설
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,28,우경건설 주식회사
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,389,(주)구성이엔드씨
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,354,유영전력(주)
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,391,한미전척(주)
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,30,풍원종합건설(주)
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,393,주식회사 부광이앤이
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1420,주식회사 비천
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,395,일무이앤지주식회사
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,32,(주)현진종건
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,397,하나지에스 주식회사
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,710,일진전기조명
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,398,주식회사와이드이엔씨
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,34,원우건설(주)
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,401,경일ENG
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1422,주식회사 일렉트릭솔루션
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,403,(주)나은이엔지
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,36,연흥종합건설주식회사
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,405,한소리이앤씨주식회사
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,88,주식회사 영도
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,407,(주)태화계전
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,38,주식회사 에스에이엠건설
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,409,서부전기공사
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,1424,세아전설 주식회사
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,411,(주)율전이앤씨
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,40,황보종합건설(주)
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,413,원흥전설(주)
20091220119,양평군 양평어린이집 리모델링공사(전기),2010-01-04,712,주식회사 한국스카다
20091221034,상계중학교 교사증축 전기 및 소방공사,2010-01-04,415,(주)현신
20091216486,안산시 사3동 주민센터 건립공사(건축),2010-01-05,42,남일종합건설(주)
